ID;Title;Artist;Year;Duo;Explicit;"Date Added";Styles
29583;Over;Drake;2010;0;0;2011-05-31;Rap
19888;"Au nom des frustrées";"Lynda Lemay";1999;0;0;2011-09-19;"French pop,Humour"
17976;"Delta Dawn";"Helen Reddy";1973;0;0;2015-11-02;Rock,Blues
41021;"In My Dreams";"Rick Trevino";2003;0;0;2013-07-26;Country
40981;"Le French Cancan";"Grand Jojo";1974;0;0;2016-06-05;"Humour,French pop"
49749;"Route 66 (Live)";"Ella Fitzgerald";1989;1;0;2015-09-24;Jazz,Duet
20558;"Beast Of Burden";"Bette Midler";1983;0;0;2012-07-26;Rock
13216;"Ex-fan des sixties";"Jane Birkin";1973;0;0;2013-10-08;"French pop"
12488;"Aimer est plus fort que d'être aimé";"Daniel Balavoine";1985;0;0;2013-11-25;"French pop"
31985;"Love Will Find A Way";"Pablo Cruise";1978;0;0;2011-10-31;Pop
47370;"Smoke Along The Track";"Dwight Yoakam";1987;0;0;2014-08-19;Country
44857;"Crazy (Acoustic)";Seal;1994;0;0;2013-11-05;Pop,Soul
42386;"Rudolph The Red-Nosed Reindeer";"Dean Martin";1959;0;0;2014-11-12;Christmas,Oldies,Jazz
46784;"J'ai oublié de vivre (Esqueci-Me de Viver)";"Tony Carreira";2014;1;0;2014-06-23;"French pop,Duet"
42548;"Een reisje langs de Rijn";"Willy Alberti";1969;1;0;2013-07-24;Schlager,Duet,Oldies
28606;"Up To The Mountain";"Patty Griffin";2007;0;0;2011-05-31;Folk
11810;"A quoi ça sert";"Axelle Red";2000;0;0;2016-02-28;"French pop"
43206;"Sauver l'amour";"Les Enfoirés";1997;0;0;2013-11-28;"French pop"
22811;"La complainte de la butte";"Patrick Bruel";2002;1;0;2012-02-17;"French pop,Duet"
28637;"Some Like It Hot";"Power Station";1985;0;0;2012-02-13;Rock,80s
37133;"Still In Love With You";Sade;2011;0;0;2012-03-28;Soul
38987;"Oh Julie";"Shakin' Stevens";1981;0;0;2012-01-05;"Rock 'n Roll"
22685;"Sissy's Song";"Alan Jackson";2009;0;0;2011-05-31;"Country,Soft rock"
30017;High;"Lighthouse Family";1998;0;0;2015-01-23;Pop,Soul
7370;"I Belong To You";"Lenny Kravitz";1998;0;0;2011-05-31;Pop,Funk,Rock
17617;"A-Tisket, A-Tasket";"Ella Fitzgerald";1919;0;0;2011-05-31;Jazz,Oldies
37755;"Here For A Good Time";"George Strait";2011;0;0;2012-12-08;Country
20066;"I Wonder";"Kellie Pickler";2007;0;0;2011-05-31;Country
27339;"Don't Bring Me Down";"The Animals";1966;0;0;2011-05-31;Rock
13453;"Regarde les riches";"Patricia Kaas";1990;0;0;2012-09-15;"French pop"
49181;Tightrope;"Kelly Clarkson";2015;0;0;2015-06-09;Pop
26626;"Mr. Mistoffelees";Cats;1982;0;0;2011-05-31;"Musical,Soft rock"
37334;"Goodnight Sweetheart";"The Overtones";2010;0;0;2012-12-10;Oldies,Pop
21927;"Red, Red Wine";"Neil Diamond";1972;0;0;2011-05-30;"Soft rock"
46296;"Crazy Arms";"Jerry Lee Lewis";1958;0;0;2014-02-25;"Rock 'n Roll"
37298;Violet;Hole;1994;0;1;2013-02-26;Rock,Alternative
47991;"Tout doucement";"Les Enfants du Top 50";2014;0;0;2014-12-12;"French pop"
33751;"Highway To Hell";"Hayseed Dixie";2001;0;0;2011-05-31;Country,Humour
43229;Junge;Heino;2013;0;0;2013-04-12;Schlager
44532;Gamine;Zaz;2013;0;0;2014-10-06;"French pop"
39635;"Nur wer den Wahnsinn liebt";"Helene Fischer";2011;0;0;2016-02-19;Schlager
24055;"I Get Off";Halestorm;2009;0;0;2011-05-30;Hard/Metal,Rock,Pop
26064;"Il faut tourner la page";"Claude Nougaro";1987;0;0;2013-07-12;"French pop"
11009;Stop;Jamelia;2004;0;0;2013-09-27;"Soul,TV & movie soundtrack"
22314;Halo;"Bethany Joy Lenz";2006;0;0;2011-05-31;"TV & movie soundtrack,Pop,Rock"
40868;"Samen zijn";"Paul de Leeuw";1993;0;0;2012-07-26;Schlager,Humour
31083;"Let's Never Stop Falling In Love";"Pink Martini";2004;0;0;2011-05-31;Latin,Jazz,Love
41273;"Carry On";Fun;2012;0;0;2012-08-08;Alternative,Rock
8823;"What A Girl Wants";"Christina Aguilera";1999;0;0;2011-09-23;"Teen pop,Pop"
20901;"Mad About The Boy";"Dinah Washington";1961;0;0;2012-08-15;Jazz
37076;"If You Go Away";"Shirley Bassey";1967;0;0;2013-10-18;Pop
40929;"50 Ways To Say Goodbye";Train;2012;0;0;2012-07-06;Rock,Pop
25546;Rouge;"Fredericks Goldman Jones";1993;1;0;2015-09-22;"French pop,Duet"
40180;"Mr. and Mrs. Smith";Smash;2012;0;0;2013-01-17;"TV & movie soundtrack,Musical,Pop"
6349;"Hard Luck Woman";Kiss;1976;0;0;2014-07-26;Rock
50971;"Stop Your Fussin'";"Toni Childs";1988;0;0;2016-06-05;Rock,Pop,Reggae
40993;"Gone Gone Gone (Done Moved On)";"Robert Plant";2008;1;0;2013-11-12;Country,Rock,Duet
40686;"Only Love";"Ben Howard";2012;0;0;2016-02-25;Folk,Alternative,Rock
8634;"Cut The Cake";"Average White Band";1975;0;0;2011-10-14;Funk
40766;Mama;Heintje;1967;0;0;2016-06-05;Schlager
30174;"Charlie t'iras pas au paradis";"Gilbert Bécaud";1970;0;0;2011-05-30;"French pop,Gospel"
43603;"La Mucara";"The Mavericks";1998;0;0;2013-06-04;Latin
46941;"Apprends-moi (Tornero)";"Mireille Mathieu";1975;0;0;2014-11-20;"French pop"
48475;"Movin' On";"Bad Company";1974;0;0;2015-01-22;Rock,Hard/Metal
9201;"If You Could Read My Mind";"Stars On 54";1998;0;0;2007-06-15;Dance
15419;"One Tin Soldier";Coven;1971;0;0;2013-04-11;"TV & movie soundtrack,Rock"
32766;Sha-La-La-La-Lee;"Small Faces";1966;0;0;2016-03-03;Rock,Pop
24624;Fall;"Clay Walker";2007;0;0;2011-05-31;Country
27844;"Smackwater Jack";"Carole King";1972;0;0;2012-01-26;Pop,Blues
22056;"Schnappi, das kleine Krokodil";"TV Theme";2004;0;0;2012-01-08;"Electro,Kids,TV & movie soundtrack"
18033;"Break Up To Make Up";"The Stylistics";1972;0;0;2016-03-24;Soul,Love
14010;"She Drives Me Crazy";"Fine Young Cannibals";1989;0;0;2014-06-25;Pop,Rock
25425;"The One That Got Away";Pink;2006;0;0;2011-05-31;Folk,Pop
9416;"Stand By Me";"Elvis Presley";1967;0;0;2011-05-30;Oldies,Rock
33631;"Wake Up Alone";"Amy Winehouse";2008;0;0;2011-08-08;Soul,Jazz
21937;"What If";"Kate Winslet";2001;0;0;2011-05-31;"TV & movie soundtrack,Soft rock"
43297;Happy;C2C;2012;0;0;2016-02-19;Electro,Gospel
39597;"Lover Of Mine";"Alannah Myles";1989;0;0;2013-03-04;"Pop,Soft rock"
29448;Berimbau;"Sergio Mendes";1966;0;0;2014-08-24;Latin
38393;"Baptize Me";"The Book Of Mormon";2011;0;0;2013-07-25;Musical,Humour,Pop
47779;"Honky Tonk Walkin'";"The Kentucky Headhunters";1992;0;0;2014-10-30;Country,Rock
29181;"Peace of Mind";Boston;1976;0;0;2011-05-31;Rock
23515;"Sunday With A Flu";Yodelice;2009;0;0;2012-02-09;Folk
30938;"I Go To Sleep";"The Pretenders";1981;0;0;2011-05-30;"Soft rock,Pop"
15504;"Soul Meets Body";"Death Cab For Cutie";2005;0;0;2015-05-12;Rock,Pop
40296;"Let's Duet";"The Dewey Cox Story";2007;1;0;2013-10-23;"TV & movie soundtrack,Country,Duet,Humour"
28896;"Through The Fire And Flames";DragonForce;2006;0;0;2011-05-31;Hard/Metal,Rock
37857;Gewinner;Clueso;2009;0;0;2011-10-31;Pop
49688;"Late To the Party";"Kacey Musgraves";2015;0;0;2015-09-25;Pop,Country,Folk
42597;"Pure Morning";Placebo;1998;0;0;2013-01-14;Rock,Alternative
42868;"Blame It On The Bossa Nova";"Jane Mcdonald";2009;0;0;2013-03-29;"Pop,Rock 'n Roll,Latin,Oldies"
39113;Burn;"Tina Arena";1997;0;0;2013-04-17;Pop
36052;"Quand vient le soir on se retrouve";"Frédéric François";1973;0;0;0000-00-00;"French pop,Love"
48333;"I See You";"Luke Bryan";2013;0;0;2015-02-17;Country,Rock
8207;"A New Day Has Come";"Céline Dion";2002;0;0;2007-05-04;Pop
25438;"Stranger In Paradise";"Tony Bennett";1954;0;0;2011-07-18;Musical
22568;Fifteen;"Taylor Swift";2008;0;0;2011-05-30;Country,Pop
9020;"If I Didn't Care";"The Platters";1961;0;0;2016-03-15;Soul,Pop,Oldies
16795;"Beautiful Life";"Ace Of Base";1995;0;0;2014-11-04;Pop,Dance
42565;"Ik heb de hele nacht liggen dromen (Apres ski mix)";"Wolter Kroes";2004;0;0;2016-06-05;Schlager
20801;Confidentiel;"Jean-Jacques Goldman";1985;0;0;2015-09-21;"French pop"
44894;"1000 Times";"Sara Bareilles";2013;0;0;2013-11-12;"Pop,Soft rock"
7641;"The Sensitive Kind";Santana;1981;0;0;2015-02-03;Rock,Latin
28066;"Never Felt This Way";"Alicia Keys";2001;0;0;2011-05-31;Soul
10963;"Shoop Shoop Song (It's In His Kiss)";"Betty Everett";1976;0;0;2011-06-07;Oldies
25679;"In My Head";"Queens Of The Stone Age";2005;0;0;2012-03-05;Rock,Hard/Metal
37280;"Tonight Tonight";"Hot Chelle Rae";2011;0;0;2012-07-31;Pop,Rock
31666;"Back & Forth";Aaliyah;1994;0;0;2013-11-12;R&B
20217;Stark;"Ich & Ich";2007;0;0;2012-01-25;Schlager
46826;"She Moves (Far Away)";"Alle Farben";2014;0;0;0000-00-00;Electro,Dance
41073;"Nur nicht aus Liebe weinen";Brings;2007;0;0;2016-06-04;Schlager
43294;"Eine neue Leber ist wie ein neues Leben";"Tim Toupet";2004;0;0;2015-02-24;Schlager,Dance
35425;"Take Me To The River";"Eva Cassidy";1998;0;0;2011-05-31;Blues,Rock
21515;"Kom maar bij mij";"Marco Borsato";1995;0;0;2011-05-30;"Love,Soft rock"
33849;"Be Young, Be Foolish, Be Happy";"The Tams";1976;0;0;2011-10-17;Soul,Pop
36689;Tired;Adele;2008;0;0;2011-12-04;Pop,Soul
38942;"I'm Gonna Sit Right Down And Write Myself A Letter";"Barry Manilow";1982;0;0;2016-02-25;Rock
39348;"Ladies And Gentlemen";Saliva;2006;0;0;2013-07-03;Alternative,Rock,Hard/Metal
42506;Dreamin';"Johnny Burnette";1960;0;0;2013-01-11;Pop,Oldies
20916;"Things Can Only Get Better";D:Ream;1993;0;0;2011-05-31;Pop
42628;"Please Forgive Me";"David Gray";1999;0;0;2016-06-06;Pop,Rock,Electro,Alternative
41770;"Ready Or Not";"Bridgit Mendler";2012;0;0;2012-11-06;Pop
20985;"White Room";"Eric Clapton";1985;0;0;2014-04-22;Rock
39181;"We Will Become Silhouettes";"The Postal Service";2005;0;0;2013-01-22;Alternative,Electro,Pop,Rock
12695;L'orange;"Gilbert Bécaud";1964;0;0;2012-11-16;"French pop,Oldies"
35668;Soleil;Dalida;1984;0;0;0000-00-00;"French pop,80s"
35309;"Blue Bayou";Paola;1978;0;0;2012-10-27;"Pop,Soft rock"
12016;"Je viens dîner ce soir";"Claude François";1973;0;0;2016-02-25;"French pop"
28776;"Singing In The Rain";"Jamie Cullum";2003;0;0;2011-06-16;Pop,Jazz
6280;"Here We Are";"Gloria Estefan";1989;0;0;2011-05-31;"Pop,Soft rock"
41198;"Something So Strong";"Crowded House";1987;0;0;2012-09-23;Pop,Rock
25190;"Lucky Lips";"Ruth Brown";1957;0;0;2012-02-09;"Soft rock,Pop,Oldies"
36750;"So In Love With You";U.N.V.;1995;0;0;2011-10-03;R&B,Love
32902;"Dancing Shoes";"Cliff Richard";1965;0;0;2015-08-19;"Rock 'n Roll"
19926;"Picture To Burn";"Taylor Swift";2008;0;0;2011-05-31;Country
42286;"My Rifle, My Pony And Me";"Dean Martin";1959;0;0;2012-12-23;"Country,TV & movie soundtrack"
44367;"Please Send Me Someone To Love";"B.B. King";1965;1;0;2013-10-24;Blues,Soul,Duet
28147;"Sorry Seems To Be The Hardest Word";"Leona Lewis";2006;0;0;2011-05-30;"Love,Soft rock,Pop"
5880;"Queen Of Memphis";"Confederate Railroad";1992;0;0;2014-12-26;Country
39101;Levels;Avicii;2011;0;0;2012-08-06;Electro,Dance
20680;"Il y a";"Jean-Jacques Goldman";1987;0;0;2015-09-21;"French pop"
36870;"Brick House";"Rob Zombie";2003;0;1;2011-11-16;"Alternative,TV & movie soundtrack,Funk"
19795;"Ne t'en vas pas";"Lynda Lemay";2003;0;0;2011-09-21;"French pop"
50794;"So wie ein Vulkan";Fantasy;2016;0;0;2016-04-05;Schlager,Dance
38169;"White & Black Blues";"Joëlle Ursull";1990;0;0;2013-10-08;"French pop,Zouk/Creole"
30811;Pyramid;Charice;2010;0;0;2011-05-30;R&B,Pop
44158;"The Belle Of Liverpool";"Derek Ryan";2010;0;0;2013-08-12;Country
20683;"Ma fille";"Isabelle Boulay";2003;0;0;2012-02-13;"French pop"
47323;Fire;"Jimi Hendrix";1969;0;0;2014-08-19;Rock
10644;"Zidane y va marquer";Cauet;2006;0;0;2011-05-30;Dance,Humour,Zouk/Creole
49832;"Love Is";"Rod Stewart";2015;0;0;2015-11-02;Pop,Rock,Country
35079;"If You Really Love Me";"Stevie Wonder";1971;0;0;2011-09-21;Soul,Pop
6386;"Dance To The Music";"Sly And The Family Stone";1968;0;0;2011-05-31;Soul,Funk
17692;"When My Blue Moon Turns To Gold Again";"Elvis Presley";1956;0;0;2015-09-28;"Rock 'n Roll,Oldies"
32812;"Then I Kissed Her";"The Beach Boys";1965;0;0;2016-02-03;Pop,Rock
45393;"Tennis Court";Lorde;2013;0;0;2014-01-11;Pop,Electro,Alternative
14187;"That's All";Genesis;1983;0;0;2011-05-30;Pop,Rock,80s
20159;"Seven Nation Army";"Tomer G";2008;0;0;2014-08-11;Dance,Electro
36890;"Please, Mr. Jailer";Cry-Baby;1990;0;0;2013-07-16;"TV & movie soundtrack,Musical"
42491;"A Glass Of Champagne";Sailor;1975;0;0;2013-02-03;Pop
18635;"(Love Is Like A) Heat Wave";"Linda Ronstadt";1975;0;0;2016-06-07;Rock
27199;"Young Forever";Jay-Z;2009;0;0;2011-05-30;Rap,Pop
48973;"No Way No";MAGIC!;2015;0;0;2015-07-08;Pop,Reggae
47397;"Boogie Woogie Fiddle Country Blues";"The Charlie Daniels Band";1988;0;0;2014-09-15;"Country,Rock 'n Roll"
7765;"I Could Not Ask For More";"Sara Evans";2000;0;0;2008-03-25;Country
43476;"Poetic Justice";"Kendrick Lamar";2013;0;0;2016-02-25;Rap
17106;"I'll Be Waiting";"Lenny Kravitz";2007;0;0;2011-05-31;Pop,Rock
6716;"Stormy Weather";"Lena Horne";1937;0;0;2007-07-25;Jazz
22139;"Le Brio";"Big Soul";1995;0;0;0000-00-00;Rock,Funk
10267;"Kiss Me Goodbye";"Petula Clark";1968;0;0;2016-04-14;Pop,Oldies
22247;"I Know You Won't";"Carrie Underwood";2007;0;0;2011-05-31;"Soft rock,Country"
5215;Trouble;Pink;2003;0;0;2011-05-31;Rock,Pop
47222;"Il est cinq heures, Paris s'éveille";"Amandine Bourgeois";2014;1;0;2014-12-23;"French pop,Duet"
50131;"Never Seen Anything ''Quite Like You''";"The Script";2014;0;0;2015-12-08;Pop
42774;"Wrong Song";Nashville;2012;1;0;2013-04-29;"TV & movie soundtrack,Country,Duet"
45481;Lifesaver;"Sunrise Avenue";2013;0;0;2013-11-30;Rock,Pop,Alternative
9635;"Love Of My Life";"Sammy Kershaw";1997;0;0;2011-10-21;Country
30705;"El Rey";"Kinito Méndez";2002;0;0;2012-03-07;Latin
10477;"Your Mother Should Know";"The Beatles";1967;0;0;2014-08-24;Pop,Rock
35075;Fortunate;Maxwell;1999;0;0;2011-07-16;Soul,R&B
33966;"Original Sin";INXS;1983;0;0;2011-05-31;80s,Rock
38981;"He Ain't Heavy, He's My Brother";"Neil Diamond";1970;0;0;2014-04-22;Folk
47593;"Gotta Get Away";"The Black Keys";2014;0;0;2014-09-29;Rock,Alternative
10542;"Let's Make A Night To Remember";"Bryan Adams";1996;0;0;2016-06-04;Pop,Rock
39621;Outshined;Soundgarden;1991;0;0;2012-04-05;Hard/Metal,Alternative,Rock
46791;"St. Pauli";"Jan Delay";2014;0;0;2016-06-05;Rock,Pop
39255;"Als je slaapt";"Glennis Grace";2008;0;0;2016-06-05;Pop,Soul
43405;U.N.I.;"Ed Sheeran";2011;0;0;2013-04-30;Folk,Soul,Alternative
16399;"Stand Up (For The Champions)";"Right Said Fred";2002;0;0;2011-05-30;Pop,Dance
18197;"Son Of A Son Of A Sailor";"Jimmy Buffett";1978;0;0;2015-12-30;"Soft rock"
43700;"Hush Hush";"Pistol Annies";2013;0;0;2013-06-08;Country
20898;"Du Fängst Mich Auf Und Lässt Mich Fliegen";"Helene Fischer";2007;0;0;2014-03-13;Schlager
5768;"School Of Rock";"Jack Black and Kids";2003;0;0;2011-05-31;"TV & movie soundtrack,Rock"
16698;"Adios Amor";"Andy Borg";1992;0;0;2015-08-09;Schlager
19404;"Es lebe der sport";"Rainhard Fendrich";1982;0;0;2015-05-28;Schlager
24161;"And The Grass Won't Pay No Mind";"Neil Diamond";1969;0;0;2011-11-25;"Pop,Soft rock"
40619;"Große liebe";Michelle;2012;0;0;2016-04-26;Schlager
15172;"Montego Bay";"Bobby Bloom";1970;0;0;2013-07-01;Soul,Pop,Ska
23404;"Laisse tomber les filles";"France Gall";1964;0;0;2011-05-30;"French pop,Oldies"
6500;"I Said I Loved You But I Lied";"Michael Bolton";1996;0;0;2016-03-21;"Pop,Soft rock"
8716;"Funny Honey";"Chicago (The Musical)";1975;0;0;2011-05-31;Musical
6839;"Natural High";Bloodstone;1973;0;0;2011-11-19;"Soft rock,Love"
45974;"Say You Love Me";"Robert Mizzell";2008;0;0;2014-02-20;Country
21303;"Boogie On Reggae Woman";"Stevie Wonder";1974;0;0;2014-08-24;Soul,Funk
15334;Half-Breed;Cher;1973;0;0;2012-12-29;"Pop,Soft rock"
17909;"In The Wee Small Hours Of The Morning";"Frank Sinatra";1954;0;0;2013-07-01;Jazz
38970;"Spanish Harlem";"The Mamas And The Papas";1966;0;0;2014-11-17;Folk,Oldies
21681;"Officially Missing You";Tamia;2003;0;0;2011-05-30;R&B,Soul
32882;"My Neck, My Back";"Richard Cheese";2010;0;1;2011-05-31;Jazz,Humour
36367;"(If You Can't Sing It) You'll Have to Swing It";"Ella Fitzgerald";1936;0;0;2011-10-20;Jazz,Oldies
40776;"Griechischer Wein";"Ich War Noch Niemals In New York";2007;0;0;2012-09-23;Musical,Schlager
10013;"When I See You Smile";"Bad English";1989;0;0;2014-12-12;Rock
21427;"The Boy Does Nothing";"Alesha Dixon";2008;0;0;2011-05-30;Pop,R&B,Latin
12259;"Working Class Hero";"Green Day";2007;0;0;2015-09-14;Folk,Rock
5499;"We Are";"Ana Johnsson";2004;0;0;2007-08-01;"Soft rock,Alternative,Pop"
40352;"Fly Over States";"Jason Aldean";2012;0;0;2013-02-07;Country
29655;"Hernando's Hideaway";"The Pajama Game";1954;0;0;2011-05-31;Musical
46790;Remedy;"The Black Crowes";1992;0;0;2015-01-23;Rock
16595;"When You Tell Me That You Love Me";"Julio Iglesias";1994;1;0;2014-08-13;"Duet,Love,Pop,Soft rock,Latin"
33662;"Can't Get By Without You";"The Real Thing";1976;0;0;2014-10-22;Funk
15174;Fraulein;"Bobby Helms";1957;0;0;2016-02-16;Country,Oldies
40805;"Say You'll Stay Until Tomorrow";"Tom Jones";1976;0;0;2012-12-05;Country
40571;"Someone To Watch Over Me";Sting;1987;0;0;2012-06-13;"Jazz,TV & movie soundtrack"
11354;"Time Is On My Side";"The Rolling Stones";1964;0;0;2011-11-25;Rock
49675;"Get Stupid";"Aston Merrygold";2015;0;0;2015-09-22;Pop,Soul,Rap
39950;"Seven Nation Army";"Marcus Collins";2012;0;0;2012-04-11;Soul,Pop
45268;"Trista Pena";"The Gipsy Kings";1992;0;0;2013-11-06;Latin,World/Folk
48476;"I Call Your Name";"The Beatles";1963;0;0;2015-01-22;Pop,Rock,Oldies
47468;BOSS;"Fifth Harmony";2014;0;0;2016-02-25;"Teen pop,Pop"
7427;"Could I Have This Kiss Forever";"Enrique Iglesias";2000;1;0;2012-02-14;Duet,R&B,Latin
37764;"Sally MacLennane";"The Pogues";1985;0;0;2015-01-21;Celtic,Folk
28920;"Welcome Home";"Coheed And Cambria";2005;0;1;2011-05-30;Hard/Metal,Alternative,Rock
13406;"Marilyn et John";"Vanessa Paradis";1988;0;0;2014-02-24;"French pop"
45368;"The Fields Of Athenry";"The Booze Brothers";2004;0;0;2013-12-06;Punk/Grunge,Folk,Rock,Celtic
24283;"I'm In Love Again";"Fats Domino";1956;0;0;2011-05-31;"Oldies,Rock 'n Roll"
32846;"Just Like Me";"Paul Revere & The Raiders";1966;0;0;2011-05-31;Rock
12903;"Si on chantait";"Julien Clerc";1972;0;0;2014-04-22;"French pop"
6152;"The One";"Elton John";1992;0;0;2011-05-31;"Pop,Soft rock"
7440;"As If We Never Said Goodbye";"Barbra Streisand";1993;0;0;2011-05-31;"Soft rock"
21203;"All I've Got To Do";"The Beatles";1963;0;0;2011-05-30;Pop,Rock,Oldies
29296;"Girl Watcher";"The O'Kaysions";1968;0;0;2012-04-05;Oldies,Pop
18313;"It Keeps Right On A-Hurtin'";"Johnny Tillotson";1962;0;0;2015-09-28;Country,Love
46981;"When You Walk In The Room";Smokie;2000;0;0;2014-06-23;"Soft rock,Pop"
7973;"Wrapped Around";"Brad Paisley";2001;0;0;2014-10-24;Country
36153;"Lo mejor de mi vida eres tú";"Ricky Martin";2011;1;0;2011-05-30;Pop,Duet,Latin
6278;"World, Hold On (Children Of The Sky)";"Bob Sinclar";2006;0;0;2015-07-09;Dance,Electro
13999;"Rollin' With The Flow";"Mark Chesnutt";2008;0;0;2011-07-15;Country
15553;"Everybody Knows";"Dixie Chicks";2006;0;0;2013-11-12;"Folk,Pop,Soft rock,Country"
28004;"Quiet Nights";"Diana Krall";2009;0;0;2011-05-31;Jazz,Love
43304;"All That Heaven Will Allow";"The Mavericks";1994;0;0;2013-04-22;Country
9308;"Come Rain Or Come Shine";"Billie Holiday";1945;0;0;2007-06-13;Jazz
31358;"Wayfaring Stranger";"Eva Cassidy";1998;0;0;2014-07-30;Jazz
15593;"Funny Face";"Donna Fargo";1972;0;0;2011-09-23;Love,Country
8523;Millennium;"Robbie Williams";1998;0;0;2015-09-14;Pop
33502;"It's All In The Game";"Cliff Richard";1963;0;0;2015-08-31;Love,Oldies
35524;"I'll Build A Stairway To Paradise";"1920s Standards";1922;0;0;2011-07-20;Oldies,Jazz
36051;"Just Say Hello";"René Froger";1990;0;0;2011-10-14;Pop,Rock
30892;"Space Jam";"Quad City DJ's";1996;0;0;2013-12-04;"Rap,TV & movie soundtrack"
39858;"Pour la peine";"1789, Les Amants de la Bastille";2012;0;0;2015-06-24;"Musical,French pop"
6738;"No One Else On Earth";"Wynonna Judd";1992;0;0;2016-06-05;Country,Pop
9424;"Tryin' To Get To You (Live '68 Comback)";"Elvis Presley";1968;0;0;2011-05-31;Oldies,Rock
37889;"Gimme Gimme Gimme";"Narada Michael Walden";1985;1;0;2013-11-01;Pop,Duet
30120;"Do You Feel Like I Do";"Peter Frampton";1976;0;0;2012-01-17;Rock
20486;Riquita;"Georgette Plana";1961;0;0;2016-02-25;"Musette,French pop"
40797;"Donna Blue";"Andreas Fulterer";2011;0;0;2016-06-05;Schlager
21905;"Shout It Out Loud";Kiss;1976;0;0;2014-12-08;Rock,Hard/Metal
26708;"Mi Tierra (live)";"Gloria Estefan";1990;1;0;2011-05-30;Latin,Duet
38467;Papa;"Chantal Janzen";1991;0;0;2012-01-11;Pop,Love
12999;"Say What You Want";Texas;1997;0;0;2015-03-08;Pop,Rock
22287;"I Still Cry";"Ilse DeLange";2000;0;0;2011-05-31;"Soft rock"
46511;"On se retrouvera";"Les Enfoirés";2003;1;0;2015-02-05;"French pop,Duet"
17458;"Relight My Fire";"Dan Hartman";1979;0;0;2015-06-18;Disco
24356;Traces;"Classics IV";1969;0;0;2011-05-31;Pop
11580;"Je chante avec toi liberté";"Nana Mouskouri";1981;0;0;2011-08-01;"French pop,Classical"
40949;"Ma pomme";"Maurice Chevalier";1936;0;0;2014-03-13;"Oldies,French pop"
20244;Morgen;"Ivo Robic";1959;0;0;2016-04-27;Schlager,Oldies
42404;"The Only Way I Know";"Jason Aldean";2012;0;0;2013-01-20;Country
23743;"Friends Will Be Friends";Queen;1986;0;0;2011-05-30;Rock
6828;Sweetness;"Jimmy Eat World";2001;0;0;2014-11-06;Rock,Alternative
22575;"Non Voglio Mica La Luna";Fiordaliso;1984;0;0;2015-04-22;Pop,Rock
44854;"There's Something On Your Mind";"Etta James";1993;1;0;2013-11-05;Blues,Duet
33286;"What Do You Want To Make Those Eyes At Me For?";"Shakin' Stevens";1987;0;0;2012-01-27;"Rock 'n Roll"
49383;"I'm Gonna Show You Crazy";"Bebe Rexha";2014;0;0;2015-08-09;Pop,Electro
32927;Animal;"Neon Trees";2010;0;0;2011-05-31;Alternative,Rock
27630;"(I Know) I'm Losing You";"The Temptations";1966;0;0;2012-01-09;Soul
20915;"Some Kind Of Wonderful";"The Drifters";1961;0;0;2015-09-24;Soul,Love
32169;"Nowhere To Run";"Martha and the Vandellas";1965;0;0;2012-11-01;Soul,Pop
19105;"Shot In The Dark";"Ozzy Osbourne";1986;0;0;2015-02-05;Hard/Metal
40990;"Lover, You Should've Come Over";"Jeff Buckley";1994;0;0;2012-08-15;Folk,Alternative
10961;"I Fought The Law";"Bobby Fuller Four";1973;0;0;2011-10-03;Oldies
45138;"Le petit bonheur";Dalida;1976;0;0;2013-11-06;"French pop"
5709;"Hey Jude";"Elvis Presley";1972;0;0;2007-06-26;Oldies,Love
18082;"Natural Blues";Moby;2000;0;0;2012-08-21;Pop,Electro
27445;"Never My Love";"The Association";1967;0;0;2012-01-23;Pop,Love
38323;"A Marshmallow World";"Dean Martin";1966;0;0;2012-11-06;Christmas,Oldies
30287;"That Lucky Old Sun";"Frankie Laine";1949;0;0;2011-07-31;Jazz,Traditionnal,Oldies
43017;Dindi;"Karen Souza";2012;0;0;2013-03-24;Jazz
25060;"Smoking Gun";"Robert Cray";1986;0;0;2011-05-31;Rock
